order_id,customer_id,customer_name,gender,age,state,city,region,loyalty_tier,payment_method,category,subcategory,product_name,manufacturer,sku,quantity,selling_price,unit_cost,warehouse,courier,shipping_mode,delivery_days,rto,rto_reason,discount_percent,revenue,cost,profit,order_date,dispatch_date,delivery_date
ORD-101392,CUST-53631,Dakshesh Gill,Male,45.0,Tamil Nadu,Madurai,South,Silver,Cash on Delivery,Home & Kitchen,Kitchen,Mixer Grinder,Prestige,HM-KT-001,4,4150,2490,Bengaluru FC,DTDC,Standard,7,False,,10,14940,9960,4980,2024-07-07,2024-07-08,2024-07-15
ORD-105142,CUST-33263,Advaith Goyal,Male,45.0,Odisha,Cuttack,East,Silver,Net Banking,Electronics,Accessories,Noise Cancelling Headphones,Sony,ELE-AC-004,4,12529,9020,Kolkata FC,XpressBees,Express,4,False,,25,37587,36080,1507,2025-03-01,2025-03-02,2025-03-06
ORD-103762,CUST-63017,Quincy Nadkarni,Male,46.0,West Bengal,Howrah,East,Silver,UPI,Books,Programming,Designing Data-Intensive Applications,O'Reilly,BK-PR-003,1,1163,639,Kolkata FC,Delhivery,Standard,8,False,,16,976,639,337,2025-12-01,2025-12-02,2025-12-10
ORD-102490,CUST-00908,Turvi Prabhakar,Male,18.0,Goa,Panaji,West,Bronze,Cash on Delivery,Books,Programming,Designing Data-Intensive Applications,O'Reilly,BK-PR-003,4,1242,683,Mumbai FC,Shadowfax,Express,4,False,,9,4520,2732,1788,2024-02-22,2024-02-23,2024-02-27
ORD-105178,CUST-38642,Rajata Chopra,Male,29.0,Telangana,Warangal,South,Bronze,Credit Card,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,2,862,474,Bengaluru FC,Delhivery,Standard,7,False,,11,1534,948,586,2025-04-29,2025-04-30,2025-05-07
ORD-103820,CUST-95589,Xalak Guha,Male,60.0,Delhi,New Delhi,North,Bronze,UPI,Home & Kitchen,Home Decor,Table Lamp,Wipro,HM-HD-002,1,1507,904,Delhi FC,Blue Dart,Standard,4,False,,31,1039,904,135,2024-12-15,2024-12-16,2024-12-20
ORD-103709,CUST-33121,Bhavani Sandhu,Male,53.0,Gujarat,Ahmedabad,West,Gold,UPI,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,1,361,198,Mumbai FC,Blue Dart,Standard,6,False,,22,281,198,83,2025-10-27,2025-10-28,2025-11-03
ORD-103246,CUST-61920,Elijah Kale,Male,21.0,Tamil Nadu,Madurai,South,Bronze,Credit Card,Books,Programming,Designing Data-Intensive Applications,O'Reilly,BK-PR-003,1,1165,640,Bengaluru FC,Delhivery,Standard,8,True,COD Rejected,34,768,640,128,2025-06-24,2025-06-25,2025-07-03
ORD-105173,CUST-21352,Mitesh Shah,Male,47.0,Jharkhand,Jamshedpur,East,Gold,Debit Card,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,1,875,481,Kolkata FC,Delhivery,Express,4,False,,9,796,481,315,2024-01-12,2024-01-13,2024-01-17
ORD-102730,CUST-55867,Ubika Mohan,Female,40.0,Andhra Pradesh,Visakhapatnam,South,Gold,UPI,Electronics,Accessories,Wireless Mouse,Logitech,ELE-AC-001,1,1282,923,Bengaluru FC,Blue Dart,Standard,5,False,,24,974,923,51,2024-10-01,2024-10-02,2024-10-07
ORD-103506,CUST-60807,Dalaja Balay,Female,69.0,Karnataka,Mysuru,South,Bronze,UPI,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,4,1925,866,Bengaluru FC,DTDC,Standard,5,False,,29,5467,3464,2003,2024-02-14,2024-02-15,2024-02-20
ORD-105458,CUST-85853,Matthew Doshi,Female,65.0,Andhra Pradesh,Vijayawada,South,Gold,Credit Card,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,2,339,186,Bengaluru FC,Shadowfax,Standard,5,False,,17,562,372,190,2024-09-05,2024-09-06,2024-09-11
ORD-103620,CUST-37752,Omya Lall,Male,49.0,Kerala,Kozhikode,South,Silver,UPI,Books,Fiction,1984,Penguin,BK-FC-002,4,386,212,Bengaluru FC,Shadowfax,Standard,4,False,,21,1219,848,371,2025-01-09,2025-01-10,2025-01-14
ORD-103166,CUST-60868,Tejas Guha,Female,18.0,Kerala,Kozhikode,South,Silver,Debit Card,Home & Kitchen,Kitchen,Mixer Grinder,Prestige,HM-KT-001,3,4152,2491,Bengaluru FC,Shadowfax,Standard,6,False,,25,9342,7473,1869,2024-12-27,2024-12-28,2025-01-03
ORD-105423,CUST-24873,Amara Sahni,Male,38.0,Uttar Pradesh,Kanpur,North,Bronze,UPI,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,3,2028,912,Delhi FC,Blue Dart,Standard,7,False,,7,5658,2736,2922,2024-12-25,2024-12-26,2025-01-02
ORD-100766,CUST-26234,Girik Nair,Female,62.0,Delhi,New Delhi,North,Silver,Net Banking,Home & Kitchen,Home Decor,Table Lamp,Wipro,HM-HD-002,1,1521,912,Delhi FC,Delhivery,Express,3,False,,1,1505,912,593,2024-11-13,2024-11-14,2024-11-17
ORD-102566,CUST-75515,Laksh Raghavan,Male,30.0,Rajasthan,Jodhpur,North,Silver,UPI,Home & Kitchen,Home Decor,Wall Clock,Ajanta,HM-HD-001,1,901,540,Delhi FC,Delhivery,Standard,8,False,,5,855,540,315,2025-10-16,2025-10-17,2025-10-25
ORD-102014,CUST-20683,Charvi Dara,Female,55.0,Telangana,Hyderabad,South,Silver,Cash on Delivery,Home & Kitchen,Home Decor,Table Lamp,Wipro,HM-HD-002,2,1455,873,Bengaluru FC,Delhivery,Standard,8,False,,3,2822,1746,1076,2024-10-25,2024-10-26,2024-11-03
ORD-101755,CUST-02643,Anika Dhaliwal,Female,58.0,Goa,Panaji,West,Bronze,Debit Card,Electronics,Laptops,HP Pavilion 14,HP,ELE-LP-003,1,58077,41815,Mumbai FC,Delhivery,Standard,4,False,,27,42396,41815,581,2024-01-07,2024-01-08,2024-01-12
ORD-100659,CUST-47603,Yochana Sagar,Male,60.0,Rajasthan,Udaipur,North,Gold,Cash on Delivery,Home & Kitchen,Home Decor,Wall Clock,Ajanta,HM-HD-001,4,898,538,Delhi FC,Blue Dart,Express,3,False,,11,3196,2152,1044,2025-02-13,2025-02-14,2025-02-17
ORD-103408,CUST-05450,Varsha Mann,Male,41.0,Rajasthan,Udaipur,North,Bronze,Credit Card,Books,Fiction,The Hobbit,HarperCollins,BK-FC-001,1,483,265,Delhi FC,Delhivery,Standard,4,False,,11,429,265,164,2024-11-13,2024-11-14,2024-11-18
ORD-102882,CUST-15375,Anusha Anne,Female,21.0,Haryana,Gurugram,North,Bronze,Net Banking,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,4,1899,854,Delhi FC,Delhivery,Standard,5,False,,30,5317,3416,1901,2024-12-19,2024-12-20,2024-12-25
ORD-103372,CUST-83361,Oscar Sarin,Male,68.0,Andhra Pradesh,Vijayawada,South,Bronze,Debit Card,Books,Fiction,The Hobbit,HarperCollins,BK-FC-001,1,512,281,Bengaluru FC,Delhivery,Express,3,False,,19,414,281,133,2025-05-10,2025-05-11,2025-05-14
ORD-104640,CUST-40760,Tanay Gulati,Female,33.0,Goa,Panaji,West,Gold,Debit Card,Electronics,Accessories,Wireless Mouse,Logitech,ELE-AC-001,3,1316,947,Mumbai FC,Blue Dart,Standard,5,False,,11,3513,2841,672,2025-10-18,2025-10-19,2025-10-24
ORD-100918,CUST-42612,Nihal Taneja,Female,62.0,Uttar Pradesh,Noida,North,Platinum,Debit Card,Fashion,Women,Sneakers,Nike,FAS-WM-003,3,4198,1889,Delhi FC,Delhivery,Express,3,False,,31,8689,5667,3022,2024-11-12,2024-11-13,2024-11-16
ORD-101675,CUST-61761,Praneel Setty,Male,51.0,Telangana,Hyderabad,South,Bronze,UPI,Electronics,Accessories,Mechanical Keyboard,Keychron,ELE-AC-002,2,5227,3763,Bengaluru FC,Shadowfax,Standard,8,False,,17,8676,7526,1150,2025-03-24,2025-03-25,2025-04-02
ORD-105780,CUST-45911,Elijah Patla,Female,40.0,Jharkhand,Ranchi,East,Bronze,UPI,Home & Kitchen,Home Decor,Indoor Plant,Ugaoo,HM-HD-003,4,571,342,Kolkata FC,Ekart,Standard,8,False,,2,2238,1368,870,2025-12-15,2025-12-16,2025-12-24
ORD-100543,CUST-52838,Rachita Thakkar,Female,51.0,Odisha,Bhubaneswar,East,Bronze,UPI,Fashion,Men,Running Shoes,Puma,FAS-MN-003,4,3619,1628,Kolkata FC,Ekart,Standard,8,False,,20,11580,6512,5068,2024-10-27,2024-10-28,2024-11-05
ORD-104881,CUST-41511,Vihaan Murty,Female,51.0,Punjab,Amritsar,North,Bronze,UPI,Fashion,Men,Running Shoes,Puma,FAS-MN-003,2,3337,1501,Delhi FC,Ekart,Standard,8,False,,23,5138,3002,2136,2024-04-08,2024-04-09,2024-04-17
ORD-104000,CUST-68743,Logan Shan,Female,29.0,Delhi,New Delhi,North,Bronze,UPI,Electronics,Accessories,Mechanical Keyboard,Keychron,ELE-AC-002,3,5660,4075,Delhi FC,Delhivery,Standard,8,False,,25,12735,12225,510,2024-06-25,2024-06-26,2024-07-04
ORD-102182,CUST-87541,Dayita Shetty,Male,34.0,Kerala,Kozhikode,South,Bronze,Credit Card,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,2,355,195,Bengaluru FC,Blue Dart,Standard,4,False,,13,617,390,227,2025-08-28,2025-08-29,2025-09-02
ORD-103594,CUST-97655,Aashi Cherian,Male,37.0,Uttar Pradesh,Varanasi,North,Gold,Credit Card,Electronics,Laptops,Dell Inspiron 15,Dell,ELE-LP-002,2,66187,47654,Delhi FC,Ekart,Express,3,False,,0,132374,95308,37066,2025-08-14,2025-08-15,2025-08-18
ORD-102183,CUST-91944,Rajata Sami,Female,49.0,West Bengal,Siliguri,East,Silver,Net Banking,Electronics,Laptops,MacBook Air M4,Apple,ELE-LP-001,4,105703,76106,Kolkata FC,Delhivery,Standard,8,False,,13,367846,304424,63422,2024-03-16,2024-03-17,2024-03-25
ORD-100554,CUST-60526,Azaan Tank,Female,26.0,West Bengal,Kolkata,East,Gold,UPI,Electronics,Laptops,MacBook Air M4,Apple,ELE-LP-001,1,109667,78960,Kolkata FC,Blue Dart,Standard,6,False,,22,85540,78960,6580,2025-11-13,2025-11-14,2025-11-20
ORD-104567,CUST-20465,Jagrati Shukla,Male,45.0,Kerala,Thiruvananthapuram,South,Gold,UPI,Books,Programming,Hands-On Machine Learning,O'Reilly,BK-PR-002,4,1079,593,Bengaluru FC,Blue Dart,Standard,4,False,,5,4100,2372,1728,2025-05-25,2025-05-26,2025-05-30
ORD-105322,CUST-07337,Patrick Oommen,Female,49.0,Rajasthan,Udaipur,North,Silver,UPI,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,3,2004,901,Delhi FC,Delhivery,Standard,8,False,,0,6012,2703,3309,2025-08-10,2025-08-11,2025-08-19
ORD-104209,CUST-87804,Amruta Bera,Female,19.0,Haryana,Faridabad,North,Bronze,Credit Card,Electronics,Accessories,Wireless Mouse,Logitech,ELE-AC-001,2,1298,934,Delhi FC,DTDC,Standard,6,False,,22,2024,1868,156,2025-12-19,2025-12-20,2025-12-26
ORD-105920,CUST-20127,Odika Uppal,Male,18.0,Haryana,Panipat,North,Bronze,Net Banking,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,2,335,184,Delhi FC,Delhivery,Standard,4,False,,24,509,368,141,2024-12-28,2024-12-29,2025-01-02
ORD-105263,CUST-26038,Champak Dhaliwal,Female,34.0,Maharashtra,Nashik,West,Bronze,Credit Card,Home & Kitchen,Home Decor,Wall Clock,Ajanta,HM-HD-001,4,877,526,Mumbai FC,Blue Dart,Standard,6,False,,3,3402,2104,1298,2025-10-21,2025-10-22,2025-10-28
ORD-100869,CUST-99405,Chanakya Batra,Female,42.0,Goa,Margao,West,Bronze,Cash on Delivery,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,2,872,479,Mumbai FC,Delhivery,Express,4,False,,26,1290,958,332,2024-04-24,2024-04-25,2024-04-29
ORD-105748,CUST-16017,Ishwar Bath,Male,38.0,Jharkhand,Jamshedpur,East,Silver,UPI,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,4,868,477,Kolkata FC,XpressBees,Standard,5,False,,32,2360,1908,452,2024-02-24,2024-02-25,2024-03-01
ORD-100160,CUST-70982,Vihaan Rajagopal,Female,58.0,West Bengal,Howrah,East,Gold,Net Banking,Home & Kitchen,Kitchen,Air Fryer,Philips,HM-KT-003,4,7243,4345,Kolkata FC,Ekart,Standard,8,False,,26,21439,17380,4059,2025-05-18,2025-05-19,2025-05-27
ORD-101272,CUST-32133,Barkha Bakshi,Female,30.0,Jharkhand,Ranchi,East,Bronze,Credit Card,Home & Kitchen,Kitchen,Mixer Grinder,Prestige,HM-KT-001,4,3823,2293,Kolkata FC,Delhivery,Express,4,True,Damaged Package,34,10092,9172,920,2024-12-16,2024-12-17,2024-12-21
ORD-102172,CUST-25664,Amrita Walia,Female,39.0,West Bengal,Siliguri,East,Silver,Credit Card,Books,Programming,Designing Data-Intensive Applications,O'Reilly,BK-PR-003,3,1143,628,Kolkata FC,Ekart,Express,2,False,,12,3017,1884,1133,2024-02-16,2024-02-17,2024-02-19
ORD-100585,CUST-67864,Yashodhara Ratti,Female,43.0,Karnataka,Mysuru,South,Silver,Credit Card,Electronics,Accessories,Noise Cancelling Headphones,Sony,ELE-AC-004,3,13198,9502,Bengaluru FC,Blue Dart,Standard,5,False,,3,38406,28506,9900,2024-05-22,2024-05-23,2024-05-28
ORD-104682,CUST-23654,Suhani Malhotra,Male,53.0,Delhi,New Delhi,North,Bronze,Debit Card,Books,Fiction,The Hobbit,HarperCollins,BK-FC-001,2,515,283,Delhi FC,DTDC,Express,4,False,,32,700,566,134,2025-11-06,2025-11-07,2025-11-11
ORD-102667,CUST-00533,Andrew Chaudhry,Female,56.0,Rajasthan,Udaipur,North,Silver,Net Banking,Fashion,Men,Cotton T-Shirt,Levi's,FAS-MN-001,1,795,357,Delhi FC,Blue Dart,Express,3,False,,24,604,357,247,2025-09-28,2025-09-29,2025-10-02
ORD-104740,CUST-11758,Anay Hayre,Female,27.0,Delhi,New Delhi,North,Gold,Credit Card,Electronics,Smartphones,Apple iPhone 16,Apple,ELE-SP-001,2,76376,54990,Delhi FC,DTDC,Express,3,False,,1,151224,109980,41244,2024-05-12,2024-05-13,2024-05-16
ORD-104576,CUST-71513,Eshana Prakash,Female,24.0,Jharkhand,Jamshedpur,East,Bronze,Debit Card,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,1,350,192,Kolkata FC,Ekart,Standard,5,False,,25,262,192,70,2025-10-05,2025-10-06,2025-10-11
ORD-105561,CUST-85866,Ishaan Sehgal,Male,64.0,Tamil Nadu,Madurai,South,Platinum,Cash on Delivery,Electronics,Accessories,Noise Cancelling Headphones,Sony,ELE-AC-004,2,13111,9439,Bengaluru FC,Shadowfax,Standard,6,False,,0,26222,18878,7344,2025-12-28,2025-12-29,2026-01-04
ORD-105171,CUST-82269,Jalsa Ramakrishnan,Male,34.0,Gujarat,Surat,West,Bronze,Cash on Delivery,Books,Programming,Hands-On Machine Learning,O'Reilly,BK-PR-002,1,1079,593,Mumbai FC,Shadowfax,Express,2,False,,24,820,593,227,2024-11-09,2024-11-10,2024-11-12
ORD-104552,CUST-25522,Dev Mand,Male,29.0,Bihar,Patna,East,Bronze,UPI,Books,Fiction,1984,Penguin,BK-FC-002,4,412,226,Kolkata FC,Delhivery,Standard,7,True,Fake Order,12,1450,904,546,2024-10-16,2024-10-17,2024-10-24
ORD-102555,CUST-97293,Samesh Ratta,Male,60.0,Uttar Pradesh,Lucknow,North,Silver,Cash on Delivery,Books,Fiction,1984,Penguin,BK-FC-002,2,409,224,Delhi FC,Delhivery,Standard,5,False,,13,711,448,263,2024-08-11,2024-08-12,2024-08-17
ORD-102668,CUST-58499,Chaitaly Dash,Male,21.0,Tamil Nadu,Ooty,South,Bronze,Credit Card,Fashion,Men,Cotton T-Shirt,Levi's,FAS-MN-001,1,810,364,Bengaluru FC,Shadowfax,Standard,7,False,,35,526,364,162,2025-01-29,2025-01-30,2025-02-06
ORD-103356,CUST-39962,Mason Virk,Male,56.0,Maharashtra,Nagpur,West,Bronze,UPI,Home & Kitchen,Home Decor,Indoor Plant,Ugaoo,HM-HD-003,2,599,359,Mumbai FC,Delhivery,Standard,5,False,,11,1066,718,348,2025-01-11,2025-01-12,2025-01-17
ORD-101609,CUST-06073,Chaitanya Kaur,Female,34.0,Uttar Pradesh,Noida,North,Bronze,Debit Card,Electronics,Laptops,Lenovo ThinkPad E16,Lenovo,ELE-LP-004,4,69970,50378,Delhi FC,Delhivery,Express,4,False,,3,271483,201512,69971,2025-10-17,2025-10-18,2025-10-22
ORD-103870,CUST-23130,Kai Maharaj,Male,41.0,Odisha,Cuttack,East,Bronze,Cash on Delivery,Electronics,Smartphones,Google Pixel 10,Google,ELE-SP-004,1,66562,47924,Kolkata FC,Delhivery,Standard,7,False,,1,65896,47924,17972,2024-12-06,2024-12-07,2024-12-14
ORD-101190,CUST-99295,Omaja Subramanian,Male,55.0,Haryana,Gurugram,North,Silver,Credit Card,Home & Kitchen,Kitchen,Pressure Cooker,Hawkins,HM-KT-002,1,2415,1449,Delhi FC,Blue Dart,Standard,6,False,,17,2004,1449,555,2024-02-28,2024-02-29,2024-03-06
ORD-102250,CUST-11689,Zehaan Thaman,Male,28.0,Telangana,Hyderabad,South,Silver,UPI,Books,Fiction,The Hobbit,HarperCollins,BK-FC-001,3,477,262,Bengaluru FC,DTDC,Standard,6,False,,19,1159,786,373,2024-10-03,2024-10-04,2024-10-10
ORD-104159,CUST-06330,Timothy Saraf,Male,40.0,Goa,Margao,West,Silver,Net Banking,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,4,943,518,Mumbai FC,Delhivery,Express,2,False,,15,3206,2072,1134,2024-06-25,2024-06-26,2024-06-28
ORD-104929,CUST-66659,Pavani Memon,Male,65.0,Delhi,New Delhi,North,Silver,UPI,Books,Fiction,1984,Penguin,BK-FC-002,3,407,223,Delhi FC,DTDC,Standard,7,False,,16,1025,669,356,2024-09-28,2024-09-29,2024-10-06
ORD-105542,CUST-86136,Aryan Bir,Female,51.0,Uttar Pradesh,Lucknow,North,Platinum,Credit Card,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,3,1908,858,Delhi FC,Delhivery,Express,4,False,,1,5666,2574,3092,2024-12-06,2024-12-07,2024-12-11
ORD-100001,CUST-99459,Udant Dewan,Male,62.0,Rajasthan,Jaipur,North,Bronze,UPI,Fashion,Women,Kurti,Biba,FAS-WM-001,1,1481,666,Delhi FC,Delhivery,Standard,6,False,,29,1051,666,385,2025-11-03,2025-11-04,2025-11-10
ORD-101947,CUST-41600,Gautami Datta,Male,46.0,Jharkhand,Ranchi,East,Platinum,Net Banking,Fashion,Women,Sneakers,Nike,FAS-WM-003,1,4366,1964,Kolkata FC,Delhivery,Same Day,1,False,,27,3187,1964,1223,2024-09-10,2024-09-11,2024-09-12
ORD-100559,CUST-99825,,Female,66.0,Haryana,Panipat,North,Gold,Debit Card,Fashion,Men,Cotton T-Shirt,Levi's,FAS-MN-001,2,832,374,Delhi FC,Delhivery,Standard,8,False,,25,1248,748,500,2024-11-11,2024-11-12,2024-11-20
ORD-104560,CUST-88281,Kashvi Prabhu,Male,48.0,Punjab,Ludhiana,North,Bronze,Cash on Delivery,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,3,339,186,Delhi FC,DTDC,Express,2,False,,29,722,558,164,2025-10-26,2025-10-27,2025-10-29
ORD-100303,CUST-59715,Widisha Dhar,Female,61.0,Jharkhand,Ranchi,East,Silver,Debit Card,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,2,931,512,Kolkata FC,Ekart,Same Day,1,False,,21,1470,1024,446,2024-11-28,2024-11-29,2024-11-30
ORD-100694,CUST-99601,Dalbir Sachar,Male,38.0,Jharkhand,Jamshedpur,East,Bronze,Debit Card,Electronics,Accessories,Noise Cancelling Headphones,Sony,ELE-AC-004,1,13381,9634,Kolkata FC,XpressBees,Standard,4,False,,15,11373,9634,1739,2024-06-14,2024-06-15,2024-06-19
ORD-105950,CUST-48215,Ekalinga Prashad,Female,27.0,Goa,Margao,West,Silver,Cash on Delivery,Home & Kitchen,Home Decor,Table Lamp,Wipro,HM-HD-002,2,1469,881,Mumbai FC,Delhivery,Standard,7,False,,18,2409,1762,647,2025-12-23,2025-12-24,2025-12-31
ORD-104093,CUST-32672,Gopal Sridhar,Male,,Andhra Pradesh,Vijayawada,South,Silver,Debit Card,Fashion,Women,Sneakers,Nike,FAS-WM-003,3,4134,1860,Bengaluru FC,Blue Dart,Standard,5,False,,30,8681,5580,3101,2024-01-14,2024-01-15,2024-01-20
ORD-100030,CUST-14994,Theodore Devi,Male,47.0,Gujarat,Vadodara,West,Silver,Debit Card,Fashion,Men,Cotton T-Shirt,Levi's,FAS-MN-001,3,767,345,Mumbai FC,Delhivery,Standard,7,False,,12,2024,1035,989,2024-03-18,2024-03-19,2024-03-26
ORD-103104,CUST-28477,Kai Chatterjee,Female,69.0,Punjab,Amritsar,North,Gold,Debit Card,Electronics,Laptops,Lenovo ThinkPad E16,Lenovo,ELE-LP-004,4,69896,50325,Delhi FC,Delhivery,Same Day,0,False,,20,223667,201300,22367,2024-04-14,2024-04-15,2024-04-15
ORD-104334,CUST-74734,Triveni Sethi,Female,44.0,Bihar,Gaya,East,Silver,Credit Card,Electronics,Smartphones,Google Pixel 10,Google,ELE-SP-004,2,70021,50415,Kolkata FC,XpressBees,Standard,4,False,,15,119035,100830,18205,2025-05-22,2025-05-23,2025-05-27
ORD-102514,CUST-98192,Nitesh Narayan,Male,36.0,Goa,Panaji,West,Bronze,Net Banking,Electronics,Smartphones,Google Pixel 10,Google,ELE-SP-004,2,72175,51966,Mumbai FC,Blue Dart,Express,3,False,,18,118367,103932,14435,2025-11-03,2025-11-04,2025-11-07
ORD-100687,CUST-12171,Darsh Gill,Male,50.0,Odisha,Bhubaneswar,East,Gold,Debit Card,Electronics,Smartphones,Samsung Galaxy S25,Samsung,ELE-SP-002,1,78304,56378,Kolkata FC,Ekart,Standard,6,False,,13,68124,56378,11746,2024-04-02,2024-04-03,2024-04-09
ORD-101426,CUST-98315,Kamya Murty,Male,45.0,Delhi,New Delhi,North,Bronze,UPI,Electronics,Smartphones,Google Pixel 10,Google,ELE-SP-004,4,72964,52534,Delhi FC,Blue Dart,Standard,4,False,,31,201380,210136,-8756,2024-07-31,2024-08-01,2024-08-05
ORD-105097,CUST-55673,Qasim Dass,Female,69.0,Punjab,Ludhiana,North,Silver,Credit Card,Home & Kitchen,Kitchen,Mixer Grinder,Prestige,HM-KT-001,3,3960,2376,Delhi FC,DTDC,Standard,6,False,,20,9504,7128,2376,2025-12-19,2025-12-20,2025-12-26
ORD-104980,CUST-85914,Chandran Krishnan,Female,20.0,Uttar Pradesh,Kanpur,North,Bronze,Credit Card,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,2,920,506,Delhi FC,Blue Dart,Express,3,False,,9,1674,1012,662,2025-06-03,2025-06-04,2025-06-07
ORD-105838,CUST-93567,Urvi Jain,Female,41.0,Jharkhand,Ranchi,East,Bronze,UPI,Books,Fiction,The Hobbit,HarperCollins,BK-FC-001,2,512,281,Kolkata FC,Ekart,Standard,6,False,,22,798,562,236,2025-12-21,2025-12-22,2025-12-28
ORD-102238,CUST-85199,Samuel Kale,Male,31.0,Andhra Pradesh,Vijayawada,South,Gold,Credit Card,Electronics,Accessories,Wireless Mouse,Logitech,ELE-AC-001,1,1320,950,Bengaluru FC,DTDC,Standard,5,False,,20,1056,950,106,2024-02-29,2024-03-01,2024-03-06
ORD-100731,CUST-49967,Manthan Khosla,Male,54.0,Uttar Pradesh,Lucknow,North,Bronze,UPI,Electronics,Smartphones,Apple iPhone 16,Apple,ELE-SP-001,1,76157,54833,Delhi FC,DTDC,Standard,8,False,,18,62448,54833,7615,2025-12-03,2025-12-04,2025-12-12
ORD-105323,CUST-47427,Amrita Krishnamurthy,Female,21.0,Odisha,Cuttack,East,Silver,UPI,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,4,350,192,Kolkata FC,XpressBees,Standard,5,False,,0,1400,768,632,2025-05-05,2025-05-06,2025-05-11
ORD-102625,CUST-88895,Falguni Seth,Female,44.0,Gujarat,Surat,West,Silver,UPI,Electronics,Smartphones,OnePlus 13,OnePlus,ELE-SP-003,1,56603,40754,Mumbai FC,Delhivery,Standard,7,False,,3,54904,40754,14150,2024-07-20,2024-07-21,2024-07-28
ORD-100333,CUST-76690,Nilima Dada,Female,21.0,Karnataka,Udupi,South,Gold,UPI,Books,Programming,Hands-On Machine Learning,O'Reilly,BK-PR-002,3,1059,582,Bengaluru FC,DTDC,Express,3,False,,8,2922,1746,1176,2024-02-02,2024-02-03,2024-02-06
ORD-105383,CUST-96428,Samar Sandal,Female,57.0,Tamil Nadu,Ooty,South,Bronze,Debit Card,Home & Kitchen,Kitchen,Air Fryer,Philips,HM-KT-003,3,7105,4263,Bengaluru FC,Blue Dart,Standard,6,False,,3,20675,12789,7886,2024-07-18,2024-07-19,2024-07-25
ORD-103336,CUST-34224,Girindra Chaudhry,Female,69.0,Rajasthan,Jaipur,North,Gold,UPI,Fashion,Women,Handbag,Lavie,FAS-WM-002,4,2583,1162,Delhi FC,Ekart,Express,2,False,,0,10332,4648,5684,2024-02-12,2024-02-13,2024-02-15
ORD-104314,CUST-40821,Eesha Bhandari,Female,50.0,Uttar Pradesh,Varanasi,North,Silver,Debit Card,Fashion,Women,Sneakers,Nike,FAS-WM-003,1,4386,1973,Delhi FC,Delhivery,Same Day,0,False,,29,3114,1973,1141,2025-12-24,2025-12-25,2025-12-25
ORD-100566,CUST-60130,Chandresh Mannan,Male,70.0,Rajasthan,Udaipur,North,Bronze,Debit Card,Books,Programming,Hands-On Machine Learning,O'Reilly,BK-PR-002,1,1060,583,Delhi FC,Blue Dart,Standard,5,False,,1,1049,583,466,2024-09-07,2024-09-08,2024-09-13
ORD-101227,CUST-97150,Rachita Subramanian,Male,20.0,Karnataka,Mangaluru,South,Gold,Debit Card,Electronics,Smartphones,OnePlus 13,OnePlus,ELE-SP-003,1,52340,37684,Bengaluru FC,Delhivery,Standard,6,False,,34,34544,37684,-3140,2025-12-26,2025-12-27,2026-01-02
ORD-105790,CUST-95104,Jalsa Nayak,Female,18.0,West Bengal,Durgapur,East,Silver,Debit Card,Fashion,Women,Sneakers,Nike,FAS-WM-003,4,4156,1870,Kolkata FC,Delhivery,Standard,7,False,,26,12301,7480,4821,2024-11-24,2024-11-25,2024-12-02
ORD-101683,CUST-47970,Maanav Gola,Male,31.0,West Bengal,Kolkata,East,Bronze,Net Banking,Fashion,Women,Handbag,Lavie,FAS-WM-002,4,2379,1070,Kolkata FC,Ekart,Standard,5,False,,29,6756,4280,2476,2024-03-13,2024-03-14,2024-03-19
ORD-103968,CUST-76792,Vanya Dada,Male,43.0,West Bengal,Durgapur,East,Bronze,UPI,Fashion,Women,Kurti,Biba,FAS-WM-001,3,1572,707,Kolkata FC,Delhivery,Express,4,False,,21,3725,2121,1604,2024-04-19,2024-04-20,2024-04-24
ORD-103186,CUST-10592,Nitara Randhawa,Male,56.0,Andhra Pradesh,Visakhapatnam,South,Bronze,Net Banking,Fashion,Men,Cotton T-Shirt,Levi's,FAS-MN-001,1,777,349,Bengaluru FC,Delhivery,Express,3,False,,17,644,349,295,2025-12-31,2026-01-01,2026-01-04
